scheme_code,scheme_name,date,nav,plan_type
,SBI Multicap Fund- Regular Plan- Growth Option,2023-11-28,12.4294,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2023-11-29,12.5428,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2023-11-30,12.6381,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2023-12-01,12.6891,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2023-12-04,12.8452,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2023-12-05,12.8408,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2023-12-06,12.8221,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2023-12-07,12.8713,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2023-12-08,12.8516,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2023-12-11,12.8706,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2023-12-12,12.8323,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2023-12-13,12.9216,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2023-12-14,13.0064,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2023-12-15,13.026,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2023-12-18,13.0466,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2023-12-19,13.0299,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2023-12-20,12.7482,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2023-12-21,12.8421,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2023-12-22,12.9156,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2023-12-26,12.9142,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2023-12-27,13.0163,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2023-12-28,13.0593,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2023-12-29,13.0786,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-01-01,13.119,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-01-02,13.128,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-01-03,13.1407,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-01-04,13.2603,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-01-05,13.2544,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-01-08,13.1518,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-01-09,13.1472,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-01-10,13.1509,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-01-11,13.2241,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-01-12,13.2919,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-01-15,13.3133,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-01-16,13.3074,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-01-17,13.1804,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-01-18,13.1364,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-01-19,13.229,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-01-23,13.0481,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-01-24,13.2143,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-01-25,13.1503,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-01-29,13.2129,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-01-30,13.1624,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-01-31,13.3982,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-02-01,13.3705,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-02-02,13.4405,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-02-05,13.3618,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-02-06,13.467,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-02-07,13.5384,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-02-08,13.5077,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-02-09,13.4633,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-02-12,13.2558,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-02-13,13.2508,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-02-14,13.3654,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-02-15,13.443,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-02-16,13.4823,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-02-19,13.5576,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-02-20,13.5661,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-02-21,13.5018,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-02-22,13.5424,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-02-23,13.6563,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-02-26,13.6314,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-02-27,13.5845,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-02-28,13.4191,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-02-29,13.4361,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-03-01,13.5747,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-03-04,13.5942,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-03-05,13.5974,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-03-06,13.5186,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-03-07,13.5934,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-03-11,13.5296,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-03-12,13.451,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-03-13,13.0137,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-03-14,13.1463,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-03-15,13.1757,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-03-18,13.2117,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-03-19,13.1696,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-03-20,13.1323,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-03-21,13.3055,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-03-22,13.3854,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-03-26,13.5096,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-03-27,13.5507,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-03-28,13.6307,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-03-31,13.6291,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-04-01,13.8138,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-04-02,13.8894,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-04-03,13.9725,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-04-04,13.9362,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-04-05,13.9172,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-04-08,13.9886,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-04-09,14.0202,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-04-10,14.1454,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-04-12,14.0985,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-04-15,13.9286,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-04-16,13.8785,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-04-18,13.8549,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-04-19,13.8804,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-04-22,14.0186,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-04-23,14.087,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-04-24,14.2538,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-04-25,14.3386,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-04-26,14.3245,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-04-29,14.4059,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-04-30,14.4323,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-05-02,14.4402,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-05-03,14.3566,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-05-06,14.3048,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-05-07,14.1779,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-05-08,14.2231,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-05-09,13.9734,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-05-10,14.0513,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-05-13,14.0806,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-05-14,14.1772,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-05-15,14.2723,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-05-16,14.403,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-05-17,14.4816,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-05-21,14.5099,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-05-22,14.4758,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-05-23,14.5237,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-05-24,14.4332,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-05-27,14.4773,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-05-28,14.4768,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-05-29,14.4851,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-05-30,14.3973,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-05-31,14.4122,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-06-03,14.7378,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-06-04,14.0896,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-06-05,14.6299,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-06-06,14.7955,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-06-07,15.0024,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-06-10,15.126,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-06-11,15.1552,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-06-12,15.2578,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-06-13,15.3304,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-06-14,15.3476,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-06-18,15.3745,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-06-19,15.3383,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-06-20,15.4155,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-06-21,15.4027,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-06-24,15.4106,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-06-25,15.4271,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-06-26,15.4433,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-06-27,15.4485,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-06-28,15.4503,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-06-30,15.4491,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-07-01,15.5869,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-07-02,15.5478,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-07-03,15.6227,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-07-04,15.6888,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-07-05,15.8319,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-07-08,15.7736,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-07-09,15.8897,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-07-10,15.8428,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-07-11,15.9213,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-07-12,15.8778,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-07-15,15.9234,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-07-16,16.0137,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-07-18,15.991,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-07-19,15.7635,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-07-22,15.7889,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-07-23,15.6988,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-07-24,15.8238,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-07-25,15.8429,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-07-26,16.0496,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-07-29,16.0947,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-07-30,16.123,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-07-31,16.2771,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-08-01,16.2484,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-08-02,16.1789,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-08-05,15.6667,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-08-06,15.6997,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-08-07,15.8762,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-08-08,15.7905,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-08-09,15.9369,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-08-12,16.0229,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-08-13,15.9518,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-08-14,15.8637,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-08-16,16.0457,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-08-19,16.0779,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-08-20,16.1515,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-08-21,16.2753,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-08-22,16.4442,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-08-23,16.426,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-08-26,16.4554,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-08-27,16.5141,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-08-28,16.503,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-08-29,16.4186,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-08-30,16.5596,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-08-31,16.559,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-09-02,16.4939,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-09-03,16.517,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-09-04,16.5272,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-09-05,16.5715,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-09-06,16.5043,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-09-09,16.4428,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-09-10,16.6512,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-09-11,16.5977,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-09-12,16.824,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-09-13,16.8906,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-09-16,16.9445,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-09-17,16.9798,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-09-18,16.9577,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-09-19,16.9751,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-09-20,17.1346,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-09-23,17.25,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-09-24,17.2653,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-09-25,17.2292,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-09-26,17.2521,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-09-27,17.289,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-09-30,17.1437,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-10-01,17.1608,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-10-03,16.9263,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-10-04,16.8518,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-10-07,16.5001,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-10-08,16.7069,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-10-09,16.9319,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-10-10,16.9455,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-10-11,16.9979,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-10-14,17.0733,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-10-15,17.1221,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-10-16,17.0393,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-10-17,16.8924,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-10-18,16.9692,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-10-21,16.7474,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-10-22,16.3887,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-10-23,16.3692,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-10-24,16.2699,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-10-25,16.0953,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-10-28,16.1329,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-10-29,16.2898,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-10-30,16.3451,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-10-31,16.362,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-11-04,16.2681,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-11-05,16.3121,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-11-06,16.5409,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-11-07,16.3829,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-11-08,16.2727,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-11-11,16.1616,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-11-12,16.0285,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-11-13,15.7844,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-11-14,15.8219,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-11-18,15.8504,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-11-19,15.9277,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-11-21,15.9243,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-11-22,16.079,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-11-25,16.2869,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-11-26,16.2873,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-11-27,16.3346,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-11-28,16.241,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-11-29,16.4233,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-11-30,16.4228,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-12-02,16.5016,Regular
,SBI Multicap Fund- Regular Plan- Growth Option,2024-12-03,16.6591,Regular
